lexeme_id	system	analysis_rank	field	value	provenance	source_feature	source_form	crosscheck_features	authority
оутѣшити|verb|5d6ee9276a326ba8	l-participle	0	stem	оутѣши	dictionary-principal-part	verb:l-participle:m:sg	оутѣшилъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	past-active-participle	0	formation	ish	dictionary-principal-part	verb:participle:past-active:citation	оутѣшь		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	past-active-participle	0	stem	оутѣш	dictionary-principal-part	verb:participle:past-active:citation	оутѣшь		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	past-active-participle	1	formation	vush	dictionary-principal-part	verb:participle:past-active:citation	оутѣшивъ		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	past-active-participle	1	stem	оутѣши	dictionary-principal-part	verb:participle:past-active:citation	оутѣшивъ		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	оутѣшенъ		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	past-passive-participle	0	stem	оутѣш	dictionary-principal-part	verb:participle:past-passive:citation	оутѣшенъ		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	present-active-participle	0	formation	yesht-soft	dictionary-principal-part	verb:participle:present-active:citation	оутѣшѧ		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	present-active-participle	0	stem	оутѣш	dictionary-principal-part	verb:participle:present-active:citation	оутѣшѧ		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	present-passive-participle	0	formation	im	dictionary-principal-part	verb:participle:present-passive:citation	оутѣшимъ		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	present-passive-participle	0	stem	оутѣш	dictionary-principal-part	verb:participle:present-passive:citation	оутѣшимъ		wiktionary-kaikki-2026-07-06
оутѧжити|verb|2241909c11ba917b	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оутѧти|verb|143ced1d162973c9	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оучити|verb|be2fc00fd86d052d	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
оуѥдинити|verb|b9c6c2487d0ca9cb	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
охѫпити|verb|edc309fd0e0daf59	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оцѣждати|verb|bbefe4be5251d656	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
падати|verb|4c872c2309b5dcdb	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
палити|verb|8b10e0e5378dc6fc	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
парити|verb|0f96e8a39818779e	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	пасѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	imperfect	0	stem	пас	dictionary-principal-part	verb:finite:imperfect:1:sg	пасѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	пасѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
пасти|verb|4ba1fbdca83ee6ce	l-participle	0	stem	пас	dictionary-principal-part	verb:l-participle:m:sg	паслъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	пасъ		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	past-active-participle	0	stem	пас	dictionary-principal-part	verb:participle:past-active:citation	пасъ		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	пасенъ		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	past-passive-participle	0	stem	пас	dictionary-principal-part	verb:participle:past-passive:citation	пасенъ		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	present	0	first-singular-stem	пас	dictionary-principal-part	verb:finite:present:1:sg	пасѫ		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	present	0	stem	пас	dictionary-principal-part	verb:finite:present:2:sg	пасеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	пасꙑ		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	present-active-participle	0	stem	пас	dictionary-principal-part	verb:participle:present-active:citation	пасꙑ		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	пасомъ		wiktionary-kaikki-2026-07-06
пасти|verb|4ba1fbdca83ee6ce	present-passive-participle	0	stem	пас	dictionary-principal-part	verb:participle:present-passive:citation	пасомъ		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	падѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	imperfect	0	stem	пад	dictionary-principal-part	verb:finite:imperfect:1:sg	падѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	падѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
пасти|verb|59e1f3d1283e2a5e	l-participle	0	stem	па	dictionary-principal-part	verb:l-participle:m:sg	палъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	падъ		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	past-active-participle	0	stem	пад	dictionary-principal-part	verb:participle:past-active:citation	падъ		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	паденъ		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	past-passive-participle	0	stem	пад	dictionary-principal-part	verb:participle:past-passive:citation	паденъ		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	present	0	first-singular-stem	пад	dictionary-principal-part	verb:finite:present:1:sg	падѫ		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	present	0	stem	пад	dictionary-principal-part	verb:finite:present:2:sg	падеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	падꙑ		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	present-active-participle	0	stem	пад	dictionary-principal-part	verb:participle:present-active:citation	падꙑ		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	падомъ		wiktionary-kaikki-2026-07-06
пасти|verb|59e1f3d1283e2a5e	present-passive-participle	0	stem	пад	dictionary-principal-part	verb:participle:present-passive:citation	падомъ		wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	l-participle	0	stem	пек	dictionary-principal-part	verb:l-participle:m:sg	пеклъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	пекъ		wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	past-active-participle	0	stem	пек	dictionary-principal-part	verb:participle:past-active:citation	пекъ		wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	печенъ		wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	past-passive-participle	0	stem	печ	dictionary-principal-part	verb:participle:past-passive:citation	печенъ		wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	пекꙑ		wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	present-active-participle	0	stem	пек	dictionary-principal-part	verb:participle:present-active:citation	пекꙑ		wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	пекомъ		wiktionary-kaikki-2026-07-06
пещи|verb|37b207316eeb2ef5	present-passive-participle	0	stem	пек	dictionary-principal-part	verb:participle:present-passive:citation	пекомъ		wiktionary-kaikki-2026-07-06
писати|verb|d01e1e329757a826	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
пити|verb|e389a21d82181990	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
плавати|verb|9ee53b7c2dd5cc9a	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
плакати|verb|057ee05e181648fd	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	плетѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	imperfect	0	stem	плет	dictionary-principal-part	verb:finite:imperfect:1:sg	плетѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	плетѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
плести|verb|f30b1ae709b26b67	l-participle	0	stem	пле	dictionary-principal-part	verb:l-participle:m:sg	плелъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	плетъ		wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	past-active-participle	0	stem	плет	dictionary-principal-part	verb:participle:past-active:citation	плетъ		wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	плетенъ		wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	past-passive-participle	0	stem	плет	dictionary-principal-part	verb:participle:past-passive:citation	плетенъ		wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	present	0	first-singular-stem	плет	dictionary-principal-part	verb:finite:present:1:sg	плетѫ		wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	present	0	stem	плет	dictionary-principal-part	verb:finite:present:2:sg	плетеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	плетꙑ		wiktionary-kaikki-2026-07-06
плести|verb|f30b1ae709b26b67	present-active-participle	0	stem	плет	dictionary-principal-part	verb:participle:present-active:citation	плетꙑ		wiktionary-kaikki-2026-07-06
